date,time,hour_decimal,elapsed_s,lux,raw_irradiance_wm2,glass_corrected_irr_wm2,saturation_flag,blue_channel,temp_c,daytime_flag,thermal_gap_flag,day_id
2026-07-12,16:52:58,16.88278,42842,1483.33,12.7874,13.7298,0,129,33.0,1,0,2026-07-12
2026-07-12,16:53:08,16.88556,42852,1463.33,12.6149,13.5446,0,128,33.0,1,0,2026-07-12
2026-07-12,16:53:18,16.88833,42862,1443.33,12.4425,13.3595,0,126,33.0,1,0,2026-07-12
2026-07-12,16:53:28,16.89111,42872,1436.67,12.3851,13.2979,0,126,33.0,1,0,2026-07-12
2026-07-12,16:53:38,16.89389,42882,1426.67,12.2989,13.2053,0,129,33.0,1,0,2026-07-12
2026-07-12,16:53:48,16.89667,42892,1420.0,12.2414,13.1436,0,131,33.0,1,0,2026-07-12
2026-07-12,16:53:58,16.89944,42902,1413.33,12.1839,13.0819,0,130,33.0,1,0,2026-07-12
2026-07-12,16:54:08,16.90222,42912,1406.67,12.1264,13.0201,0,127,33.0,1,0,2026-07-12
2026-07-12,16:54:18,16.905,42922,1406.67,12.1264,13.0201,0,134,33.0,1,0,2026-07-12
2026-07-12,16:54:28,16.90778,42932,1410.0,12.1552,13.051,0,132,33.0,1,0,2026-07-12
2026-07-12,16:54:38,16.91056,42942,1410.0,12.1552,13.051,0,129,33.0,1,0,2026-07-12
2026-07-12,16:54:48,16.91333,42952,1416.67,12.2126,13.1127,0,133,33.0,1,0,2026-07-12
2026-07-12,16:54:58,16.91611,42962,1423.33,12.2701,13.1744,0,132,33.0,1,0,2026-07-12
2026-07-12,16:55:08,16.91889,42972,1430.0,12.3276,13.2361,0,126,33.0,1,0,2026-07-12
2026-07-12,16:55:18,16.92167,42982,1436.67,12.3851,13.2979,0,129,33.0,1,0,2026-07-12
2026-07-12,16:55:28,16.92444,42992,1443.33,12.4425,13.3595,0,129,33.0,1,0,2026-07-12
2026-07-12,16:55:38,16.92722,43002,1450.0,12.5,13.4213,0,127,33.0,1,0,2026-07-12
2026-07-12,16:55:48,16.93,43012,1460.0,12.5862,13.5138,0,129,33.0,1,0,2026-07-12
2026-07-12,16:55:58,16.93278,43022,1466.67,12.6437,13.5755,0,125,33.0,1,0,2026-07-12
2026-07-12,16:56:08,16.93556,43032,1476.67,12.7299,13.6681,0,127,33.0,1,0,2026-07-12
2026-07-12,16:56:18,16.93833,43042,1486.67,12.8161,13.7606,0,126,33.0,1,0,2026-07-12
2026-07-12,16:56:28,16.94111,43052,1500.0,12.931,13.884,0,125,33.0,1,0,2026-07-12
2026-07-12,16:56:38,16.94389,43062,1516.67,13.0747,14.0383,0,130,33.0,1,0,2026-07-12
2026-07-12,16:56:48,16.94667,43072,1530.0,13.1897,14.1618,0,125,33.0,1,0,2026-07-12
2026-07-12,16:56:58,16.94944,43082,1546.67,13.3333,14.316,0,129,33.0,1,0,2026-07-12
2026-07-12,16:57:08,16.95222,43092,1563.33,13.477,14.4703,0,130,33.0,1,0,2026-07-12
2026-07-12,16:57:18,16.955,43102,1586.67,13.6782,14.6863,0,127,33.0,1,0,2026-07-12
2026-07-12,16:57:28,16.95778,43112,1613.33,13.908,14.933,0,131,33.0,1,0,2026-07-12
2026-07-12,16:57:38,16.96056,43122,1640.0,14.1379,15.1799,0,129,33.0,1,0,2026-07-12
2026-07-12,16:57:48,16.96333,43132,1670.0,14.3966,15.4576,0,129,33.0,1,0,2026-07-12
2026-07-12,16:57:58,16.96611,43142,1716.67,14.7989,15.8896,0,126,33.0,1,0,2026-07-12
2026-07-12,16:58:08,16.96889,43152,1753.33,15.1149,16.2289,0,125,33.0,1,0,2026-07-12
2026-07-12,16:58:18,16.97167,43162,1796.67,15.4885,16.63,0,127,33.0,1,0,2026-07-12
2026-07-12,16:58:28,16.97444,43172,1843.33,15.8908,17.062,0,123,33.0,1,0,2026-07-12
2026-07-12,16:58:38,16.97722,43182,1893.33,16.3218,17.5247,0,125,33.0,1,0,2026-07-12
2026-07-12,16:58:48,16.98,43192,1943.33,16.7529,17.9876,0,124,33.0,1,0,2026-07-12
2026-07-12,16:58:58,16.98278,43202,1986.67,17.1264,18.3886,0,121,33.0,1,0,2026-07-12
2026-07-12,16:59:08,16.98556,43212,2030.0,17.5,18.7898,0,123,33.0,1,0,2026-07-12
2026-07-12,16:59:18,16.98833,43222,2066.67,17.8161,19.1291,0,127,33.0,1,0,2026-07-12
2026-07-12,16:59:28,16.99111,43232,2103.33,18.1322,19.4685,0,121,33.0,1,0,2026-07-12
2026-07-12,16:59:38,16.99389,43242,2146.67,18.5057,19.8696,0,120,33.0,1,0,2026-07-12
2026-07-12,16:59:48,16.99667,43252,2180.0,18.7931,20.1782,0,124,33.0,1,0,2026-07-12
2026-07-12,16:59:58,16.99944,43262,2210.0,19.0517,20.4558,0,124,33.0,1,0,2026-07-12
2026-07-12,17:00:08,17.00222,43272,2240.0,19.3103,20.7335,0,121,33.0,1,0,2026-07-12
2026-07-12,17:00:18,17.005,43282,2266.67,19.5402,20.9803,0,123,33.0,1,0,2026-07-12
2026-07-12,17:00:28,17.00778,43292,2283.33,19.6839,21.1346,0,128,33.0,1,0,2026-07-12
2026-07-12,17:00:38,17.01056,43302,2293.33,19.7701,21.2272,0,129,33.0,1,0,2026-07-12
2026-07-12,17:00:48,17.01333,43312,2303.33,19.8563,21.3197,0,131,33.0,1,0,2026-07-12
2026-07-12,17:00:58,17.01611,43322,2303.33,19.8563,21.3197,0,132,33.0,1,0,2026-07-12
2026-07-12,17:01:08,17.01889,43332,2303.33,19.8563,21.3197,0,128,33.0,1,0,2026-07-12
2026-07-12,17:01:18,17.02167,43342,2293.33,19.7701,21.2272,0,126,33.0,1,0,2026-07-12
2026-07-12,17:01:27,17.02417,43352,2283.33,19.6839,21.1346,0,125,33.0,1,0,2026-07-12
2026-07-12,17:01:37,17.02694,43362,2266.67,19.5402,20.9803,0,125,33.0,1,0,2026-07-12
2026-07-12,17:01:47,17.02972,43372,2253.33,19.4253,20.8569,0,125,33.0,1,0,2026-07-12
2026-07-12,17:01:57,17.0325,43382,2240.0,19.3103,20.7335,0,126,33.0,1,0,2026-07-12
2026-07-12,17:02:07,17.03528,43392,2230.0,19.2241,20.6409,0,132,33.0,1,0,2026-07-12
2026-07-12,17:02:17,17.03806,43402,2223.33,19.1667,20.5793,0,126,33.0,1,0,2026-07-12
2026-07-12,17:02:27,17.04083,43412,2223.33,19.1667,20.5793,0,129,33.0,1,0,2026-07-12
2026-07-12,17:02:37,17.04361,43422,2233.33,19.2529,20.6718,0,123,33.0,1,0,2026-07-12
2026-07-12,17:02:47,17.04639,43432,2256.67,19.454,20.8878,0,128,33.0,1,0,2026-07-12
2026-07-12,17:02:57,17.04917,43442,2286.67,19.7126,21.1654,0,117,33.0,1,0,2026-07-12
2026-07-12,17:03:07,17.05194,43452,2326.67,20.0575,21.5357,0,122,33.0,1,0,2026-07-12
2026-07-12,17:03:17,17.05472,43462,2363.33,20.3736,21.8751,0,127,33.0,1,0,2026-07-12
2026-07-12,17:03:27,17.0575,43472,2410.0,20.7759,22.3071,0,122,33.0,1,0,2026-07-12
2026-07-12,17:03:37,17.06028,43482,2450.0,21.1207,22.6773,0,119,33.0,1,0,2026-07-12
2026-07-12,17:03:47,17.06306,43492,2486.67,21.4368,23.0167,0,125,33.0,1,0,2026-07-12
2026-07-12,17:03:57,17.06583,43502,2523.33,21.7529,23.3561,0,133,33.0,1,0,2026-07-12
2026-07-12,17:04:07,17.06861,43512,2566.67,22.1264,23.7571,0,134,33.0,1,0,2026-07-12
2026-07-12,17:04:17,17.07139,43522,2596.67,22.3851,24.0349,0,121,33.0,1,0,2026-07-12
2026-07-12,17:04:27,17.07417,43532,2616.67,22.5575,24.22,0,124,33.0,1,0,2026-07-12
2026-07-12,17:04:37,17.07694,43542,2633.33,22.7011,24.3742,0,127,33.0,1,0,2026-07-12
2026-07-12,17:04:47,17.07972,43552,2646.67,22.8161,24.4976,0,123,33.0,1,0,2026-07-12
2026-07-12,17:04:57,17.0825,43562,2663.33,22.9598,24.6519,0,132,33.0,1,0,2026-07-12
2026-07-12,17:05:07,17.08528,43572,2673.33,23.046,24.7445,0,128,33.0,1,0,2026-07-12
2026-07-12,17:05:17,17.08806,43582,2673.33,23.046,24.7445,0,126,33.0,1,0,2026-07-12
2026-07-12,17:05:27,17.09083,43592,2670.0,23.0172,24.7136,0,126,33.0,1,0,2026-07-12
2026-07-12,17:05:37,17.09361,43602,2660.0,22.931,24.621,0,125,33.0,1,0,2026-07-12
2026-07-12,17:05:47,17.09639,43612,2650.0,22.8448,24.5285,0,122,33.0,1,0,2026-07-12
2026-07-12,17:05:57,17.09917,43622,2626.67,22.6437,24.3125,0,126,33.0,1,0,2026-07-12
2026-07-12,17:06:07,17.10194,43632,2606.67,22.4713,24.1274,0,128,33.0,1,0,2026-07-12
2026-07-12,17:06:17,17.10472,43642,2586.67,22.2988,23.9422,0,125,33.0,1,0,2026-07-12
2026-07-12,17:06:27,17.1075,43652,2573.33,22.1839,23.8189,0,128,33.0,1,0,2026-07-12
2026-07-12,17:06:37,17.11028,43662,2563.33,22.0977,23.7263,0,136,33.0,1,0,2026-07-12
2026-07-12,17:06:47,17.11306,43672,2560.0,22.069,23.6955,0,130,33.0,1,0,2026-07-12
2026-07-12,17:06:57,17.11583,43682,2536.67,21.8678,23.4795,0,129,33.0,1,0,2026-07-12
2026-07-12,17:07:07,17.11861,43692,2526.67,21.7816,23.3869,0,125,33.0,1,0,2026-07-12
2026-07-12,17:07:17,17.12139,43702,2510.0,21.6379,23.2326,0,128,33.0,1,0,2026-07-12
2026-07-12,17:07:27,17.12417,43712,2493.33,21.4943,23.0784,0,132,33.0,1,0,2026-07-12
2026-07-12,17:07:37,17.12694,43722,2476.67,21.3506,22.9241,0,127,33.0,1,0,2026-07-12
2026-07-12,17:07:47,17.12972,43732,2456.67,21.1782,22.739,0,121,33.0,1,0,2026-07-12
2026-07-12,17:07:57,17.1325,43742,2426.67,20.9195,22.4613,0,127,33.0,1,0,2026-07-12
2026-07-12,17:08:07,17.13528,43752,2386.67,20.5747,22.0911,0,123,33.0,1,0,2026-07-12
2026-07-12,17:08:17,17.13806,43762,2343.33,20.2011,21.6899,0,124,33.0,1,0,2026-07-12
2026-07-12,17:08:27,17.14083,43772,2300.0,19.8276,21.2889,0,130,33.0,1,0,2026-07-12
2026-07-12,17:08:37,17.14361,43782,2263.33,19.5115,20.9495,0,125,33.0,1,0,2026-07-12
2026-07-12,17:08:47,17.14639,43792,2233.33,19.2529,20.6718,0,126,33.0,1,0,2026-07-12
2026-07-12,17:08:57,17.14917,43802,2216.67,19.1092,20.5175,0,133,33.0,1,0,2026-07-12
2026-07-12,17:09:07,17.15194,43812,2213.33,19.0805,20.4867,0,127,33.0,1,0,2026-07-12
2026-07-12,17:09:17,17.15472,43822,2220.0,19.1379,20.5484,0,130,33.0,1,0,2026-07-12
2026-07-12,17:09:27,17.1575,43832,2220.0,19.1379,20.5484,0,132,33.0,1,0,2026-07-12
2026-07-12,17:09:37,17.16028,43842,2230.0,19.2241,20.6409,0,125,33.0,1,0,2026-07-12
2026-07-12,17:09:47,17.16306,43852,2240.0,19.3103,20.7335,0,123,33.0,1,0,2026-07-12
2026-07-12,17:09:57,17.16583,43862,2246.67,19.3678,20.7952,0,125,33.0,1,0,2026-07-12
2026-07-12,17:10:07,17.16861,43872,2256.67,19.454,20.8878,0,124,33.0,1,0,2026-07-12
2026-07-12,17:10:17,17.17139,43882,2270.0,19.569,21.0112,0,121,33.0,1,0,2026-07-12
2026-07-12,17:10:27,17.17417,43892,2263.33,19.5115,20.9495,0,124,33.0,1,0,2026-07-12
2026-07-12,17:10:37,17.17694,43902,2250.0,19.3966,20.8261,0,129,33.0,1,0,2026-07-12
2026-07-12,17:10:47,17.17972,43912,2236.67,19.2816,20.7027,0,124,33.0,1,0,2026-07-12
2026-07-12,17:10:57,17.1825,43922,2230.0,19.2241,20.6409,0,120,33.0,1,0,2026-07-12
2026-07-12,17:11:07,17.18528,43932,2236.67,19.2816,20.7027,0,130,33.0,1,0,2026-07-12
2026-07-12,17:11:17,17.18806,43942,2256.67,19.454,20.8878,0,125,33.0,1,0,2026-07-12
2026-07-12,17:11:27,17.19083,43952,2276.67,19.6264,21.0729,0,124,33.0,1,0,2026-07-12
2026-07-12,17:11:36,17.19333,43962,2303.33,19.8563,21.3197,0,124,33.0,1,0,2026-07-12
2026-07-12,17:11:46,17.19611,43972,2320.0,20.0,21.474,0,124,33.0,1,0,2026-07-12
2026-07-12,17:11:56,17.19889,43982,2333.33,20.1149,21.5974,0,122,33.0,1,0,2026-07-12
2026-07-12,17:12:06,17.20167,43992,2336.67,20.1437,21.6283,0,125,33.0,1,0,2026-07-12
2026-07-12,17:12:16,17.20444,44002,2323.33,20.0287,21.5048,0,126,33.0,1,0,2026-07-12
2026-07-12,17:12:26,17.20722,44012,2293.33,19.7701,21.2272,0,122,33.0,1,0,2026-07-12
2026-07-12,17:12:36,17.21,44022,2250.0,19.3966,20.8261,0,126,33.0,1,0,2026-07-12
2026-07-12,17:12:46,17.21278,44032,2210.0,19.0517,20.4558,0,122,33.0,1,0,2026-07-12
2026-07-12,17:12:56,17.21556,44042,2186.67,18.8506,20.2399,0,127,33.0,1,0,2026-07-12
2026-07-12,17:13:06,17.21833,44052,2173.33,18.7356,20.1164,0,128,33.0,1,0,2026-07-12
2026-07-12,17:13:16,17.22111,44062,2170.0,18.7069,20.0856,0,121,33.0,1,0,2026-07-12
2026-07-12,17:13:26,17.22389,44072,2173.33,18.7356,20.1164,0,125,33.0,1,0,2026-07-12
2026-07-12,17:13:36,17.22667,44082,2176.67,18.7644,20.1473,0,123,33.0,1,0,2026-07-12
2026-07-12,17:13:46,17.22944,44092,2190.0,18.8793,20.2707,0,125,33.0,1,0,2026-07-12
2026-07-12,17:13:56,17.23222,44102,2193.33,18.908,20.3015,0,125,33.0,1,0,2026-07-12
2026-07-12,17:14:06,17.235,44112,2176.67,18.7644,20.1473,0,121,33.0,1,0,2026-07-12
2026-07-12,17:14:16,17.23778,44122,2140.0,18.4483,19.8079,0,125,33.0,1,0,2026-07-12
2026-07-12,17:14:26,17.24056,44132,2076.67,17.9023,19.2217,0,124,33.0,1,0,2026-07-12
2026-07-12,17:14:36,17.24333,44142,2016.67,17.3851,18.6664,0,126,33.0,1,0,2026-07-12
2026-07-12,17:14:46,17.24611,44152,1963.33,16.9253,18.1727,0,122,33.0,1,0,2026-07-12
2026-07-12,17:14:56,17.24889,44162,1926.67,16.6092,17.8333,0,120,33.0,1,0,2026-07-12
2026-07-12,17:15:06,17.25167,44172,1906.67,16.4368,17.6482,0,129,33.0,1,0,2026-07-12
2026-07-12,17:15:16,17.25444,44182,1913.33,16.4943,17.7099,0,131,33.0,1,0,2026-07-12
2026-07-12,17:15:26,17.25722,44192,1913.33,16.4943,17.7099,0,129,33.0,1,0,2026-07-12
2026-07-12,17:15:36,17.26,44202,1920.0,16.5517,17.7716,0,127,33.0,1,0,2026-07-12
2026-07-12,17:15:46,17.26278,44212,1920.0,16.5517,17.7716,0,132,33.0,1,0,2026-07-12
2026-07-12,17:15:56,17.26556,44222,1913.33,16.4943,17.7099,0,121,33.0,1,0,2026-07-12
2026-07-12,17:16:06,17.26833,44232,1900.0,16.3793,17.5865,0,126,33.0,1,0,2026-07-12
2026-07-12,17:16:16,17.27111,44242,1876.67,16.1782,17.3705,0,120,33.0,1,0,2026-07-12
2026-07-12,17:16:26,17.27389,44252,1836.67,15.8333,17.0002,0,131,33.0,1,0,2026-07-12
2026-07-12,17:16:36,17.27667,44262,1786.67,15.4023,16.5374,0,131,33.0,1,0,2026-07-12
2026-07-12,17:16:46,17.27944,44272,1736.67,14.9713,16.0747,0,140,33.0,1,0,2026-07-12
2026-07-12,17:16:56,17.28222,44282,1690.0,14.569,15.6427,0,126,33.0,1,0,2026-07-12
2026-07-12,17:17:06,17.285,44292,1670.0,14.3966,15.4576,0,128,33.0,1,0,2026-07-12
2026-07-12,17:17:16,17.28778,44302,1660.0,14.3103,15.365,0,134,33.0,1,0,2026-07-12
2026-07-12,17:17:26,17.29056,44312,1663.33,14.3391,15.3959,0,132,33.0,1,0,2026-07-12
2026-07-12,17:17:36,17.29333,44322,1676.67,14.454,15.5193,0,133,33.0,1,0,2026-07-12
2026-07-12,17:17:46,17.29611,44332,1706.67,14.7126,15.7969,0,129,33.0,1,0,2026-07-12
2026-07-12,17:17:56,17.29889,44342,1723.33,14.8563,15.9512,0,130,33.0,1,0,2026-07-12
2026-07-12,17:18:06,17.30167,44352,1740.0,15.0,16.1055,0,124,33.0,1,0,2026-07-12
2026-07-12,17:18:16,17.30444,44362,1743.33,15.0287,16.1363,0,124,33.0,1,0,2026-07-12
2026-07-12,17:18:26,17.30722,44372,1750.0,15.0862,16.1981,0,128,33.0,1,0,2026-07-12
2026-07-12,17:18:36,17.31,44382,1750.0,15.0862,16.1981,0,127,33.0,1,0,2026-07-12
2026-07-12,17:18:46,17.31278,44392,1746.67,15.0575,16.1672,0,132,33.0,1,0,2026-07-12
2026-07-12,17:18:56,17.31556,44402,1750.0,15.0862,16.1981,0,135,33.0,1,0,2026-07-12
2026-07-12,17:19:06,17.31833,44412,1750.0,15.0862,16.1981,0,126,33.0,1,0,2026-07-12
2026-07-12,17:19:16,17.32111,44422,1756.67,15.1437,16.2598,0,130,33.0,1,0,2026-07-12
2026-07-12,17:19:26,17.32389,44432,1756.67,15.1437,16.2598,0,129,33.0,1,0,2026-07-12
2026-07-12,17:19:36,17.32667,44443,1750.0,15.0862,16.1981,0,132,33.0,1,0,2026-07-12
2026-07-12,17:19:46,17.32944,44453,1733.33,14.9425,16.0438,0,136,33.0,1,0,2026-07-12
2026-07-12,17:19:56,17.33222,44463,1706.67,14.7126,15.7969,0,128,33.0,1,0,2026-07-12
2026-07-12,17:20:06,17.335,44473,1653.33,14.2529,15.3033,0,138,33.0,1,0,2026-07-12
2026-07-12,17:20:16,17.33778,44483,1600.0,13.7931,14.8097,0,130,33.0,1,0,2026-07-12
2026-07-12,17:20:26,17.34056,44493,1550.0,13.3621,14.3469,0,131,33.0,1,0,2026-07-12
2026-07-12,17:20:36,17.34333,44503,1503.33,12.9598,13.9149,0,129,33.0,1,0,2026-07-12
2026-07-12,17:20:46,17.34611,44513,1470.0,12.6724,13.6064,0,123,33.0,1,0,2026-07-12
2026-07-12,17:20:56,17.34889,44523,1436.67,12.3851,13.2979,0,123,33.0,1,0,2026-07-12
2026-07-12,17:21:06,17.35167,44533,1403.33,12.0977,12.9893,0,125,33.0,1,0,2026-07-12
2026-07-12,17:21:16,17.35444,44543,1373.33,11.8391,12.7116,0,135,33.0,1,0,2026-07-12
2026-07-12,17:21:26,17.35722,44553,1353.33,11.6667,12.5265,0,120,33.0,1,0,2026-07-12
2026-07-12,17:21:36,17.36,44563,1333.33,11.4943,12.3414,0,134,33.0,1,0,2026-07-12
2026-07-12,17:21:46,17.36278,44573,1320.0,11.3793,12.218,0,141,33.0,1,0,2026-07-12
2026-07-12,17:21:56,17.36556,44583,1303.33,11.2356,12.0637,0,136,33.0,1,0,2026-07-12
2026-07-12,17:22:06,17.36833,44593,1300.0,11.2069,12.0328,0,137,33.0,1,0,2026-07-12
2026-07-12,17:22:16,17.37111,44603,1303.33,11.2356,12.0637,0,132,33.0,1,0,2026-07-12
2026-07-12,17:22:26,17.37389,44613,1313.33,11.3218,12.1562,0,130,33.0,1,0,2026-07-12
2026-07-12,17:22:35,17.37639,44623,1330.0,11.4655,12.3105,0,135,33.0,1,0,2026-07-12
2026-07-12,17:22:45,17.37917,44633,1346.67,11.6092,12.4648,0,125,33.0,1,0,2026-07-12
2026-07-12,17:22:55,17.38194,44643,1363.33,11.7529,12.6191,0,133,33.0,1,0,2026-07-12
2026-07-12,17:23:05,17.38472,44653,1380.0,11.8966,12.7734,0,130,33.0,1,0,2026-07-12
2026-07-12,17:23:15,17.3875,44663,1396.67,12.0402,12.9276,0,127,33.0,1,0,2026-07-12
2026-07-12,17:23:25,17.39028,44673,1413.33,12.1839,13.0819,0,132,33.0,1,0,2026-07-12
2026-07-12,17:23:35,17.39306,44683,1426.67,12.2989,13.2053,0,131,33.0,1,0,2026-07-12
2026-07-12,17:23:45,17.39583,44693,1436.67,12.3851,13.2979,0,125,33.0,1,0,2026-07-12
2026-07-12,17:23:55,17.39861,44703,1443.33,12.4425,13.3595,0,127,33.0,1,0,2026-07-12
2026-07-12,17:24:05,17.40139,44713,1456.67,12.5575,13.483,0,125,33.0,1,0,2026-07-12
2026-07-12,17:24:15,17.40417,44723,1463.33,12.6149,13.5446,0,124,33.0,1,0,2026-07-12
2026-07-12,17:24:25,17.40694,44733,1470.0,12.6724,13.6064,0,129,32.0,1,0,2026-07-12
2026-07-12,17:24:35,17.40972,44743,1473.33,12.7011,13.6372,0,131,33.0,1,0,2026-07-12
2026-07-12,17:24:45,17.4125,44753,1470.0,12.6724,13.6064,0,125,33.0,1,0,2026-07-12
2026-07-12,17:24:55,17.41528,44763,1466.67,12.6437,13.5755,0,129,33.0,1,0,2026-07-12
2026-07-12,17:25:05,17.41806,44773,1463.33,12.6149,13.5446,0,130,33.0,1,0,2026-07-12
2026-07-12,17:25:15,17.42083,44783,1460.0,12.5862,13.5138,0,126,32.0,1,0,2026-07-12
2026-07-12,17:25:25,17.42361,44793,1456.67,12.5575,13.483,0,129,32.0,1,0,2026-07-12
2026-07-12,17:25:35,17.42639,44803,1453.33,12.5287,13.4521,0,131,32.0,1,0,2026-07-12
2026-07-12,17:25:45,17.42917,44813,1450.0,12.5,13.4213,0,130,33.0,1,0,2026-07-12
2026-07-12,17:25:55,17.43194,44823,1443.33,12.4425,13.3595,0,125,33.0,1,0,2026-07-12
2026-07-12,17:26:05,17.43472,44833,1436.67,12.3851,13.2979,0,132,32.0,1,0,2026-07-12
2026-07-12,17:26:15,17.4375,44843,1423.33,12.2701,13.1744,0,126,33.0,1,0,2026-07-12
2026-07-12,17:26:25,17.44028,44853,1416.67,12.2126,13.1127,0,123,33.0,1,0,2026-07-12
2026-07-12,17:26:35,17.44306,44863,1403.33,12.0977,12.9893,0,129,32.0,1,0,2026-07-12
2026-07-12,17:26:45,17.44583,44873,1390.0,11.9828,12.8659,0,129,33.0,1,0,2026-07-12
2026-07-12,17:26:55,17.44861,44883,1370.0,11.8103,12.6807,0,120,32.0,1,0,2026-07-12
2026-07-12,17:27:05,17.45139,44893,1350.0,11.6379,12.4956,0,127,32.0,1,0,2026-07-12
2026-07-12,17:27:15,17.45417,44903,1320.0,11.3793,12.218,0,133,32.0,1,0,2026-07-12
2026-07-12,17:27:25,17.45694,44913,1296.67,11.1782,12.002,0,126,33.0,1,0,2026-07-12
2026-07-12,17:27:35,17.45972,44923,1260.0,10.8621,11.6626,0,122,32.0,1,0,2026-07-12
2026-07-12,17:27:45,17.4625,44933,1230.0,10.6034,11.3849,0,129,32.0,1,0,2026-07-12
2026-07-12,17:27:55,17.46528,44943,1203.33,10.3736,11.1381,0,130,32.0,1,0,2026-07-12
2026-07-12,17:28:05,17.46806,44953,1180.0,10.1724,10.9221,0,125,33.0,1,0,2026-07-12
2026-07-12,17:28:15,17.47083,44963,1153.33,9.9425,10.6753,0,129,33.0,0,0,2026-07-12
2026-07-12,17:28:25,17.47361,44973,1130.0,9.7414,10.4593,0,126,32.0,0,0,2026-07-12
2026-07-12,17:28:35,17.47639,44983,1106.67,9.5402,10.2433,0,128,33.0,0,0,2026-07-12
2026-07-12,17:28:45,17.47917,44993,1086.67,9.3678,10.0582,0,138,32.0,0,0,2026-07-12
2026-07-12,17:28:55,17.48194,45003,1066.67,9.1954,9.8731,0,128,32.0,0,0,2026-07-12
2026-07-12,17:29:05,17.48472,45013,1050.0,9.0517,9.7188,0,134,32.0,0,0,2026-07-12
2026-07-12,17:29:15,17.4875,45023,1033.33,8.908,9.5645,0,131,32.0,0,0,2026-07-12
2026-07-12,17:29:25,17.49028,45033,1023.33,8.8218,9.472,0,130,32.0,0,0,2026-07-12
2026-07-12,17:29:35,17.49306,45043,1010.0,8.7069,9.3486,0,131,32.0,0,0,2026-07-12
2026-07-12,17:29:45,17.49583,45053,1003.33,8.6494,9.2869,0,131,32.0,0,0,2026-07-12
2026-07-12,17:29:55,17.49861,45063,996.67,8.592,9.2252,0,132,32.0,0,0,2026-07-12
2026-07-12,17:30:05,17.50139,45073,993.33,8.5632,9.1943,0,130,32.0,0,0,2026-07-12
2026-07-12,17:30:15,17.50417,45083,990.0,8.5345,9.1635,0,125,32.0,0,0,2026-07-12
2026-07-12,17:30:25,17.50694,45093,990.0,8.5345,9.1635,0,132,32.0,0,0,2026-07-12
2026-07-12,17:30:35,17.50972,45103,986.67,8.5057,9.1326,0,133,32.0,0,0,2026-07-12
2026-07-12,17:30:45,17.5125,45113,990.0,8.5345,9.1635,0,128,32.0,0,0,2026-07-12
2026-07-12,17:30:55,17.51528,45123,993.33,8.5632,9.1943,0,130,32.0,0,0,2026-07-12
2026-07-12,17:31:05,17.51806,45133,996.67,8.592,9.2252,0,130,32.0,0,0,2026-07-12
2026-07-12,17:31:15,17.52083,45143,1000.0,8.6207,9.256,0,127,32.0,0,0,2026-07-12
2026-07-12,17:31:25,17.52361,45153,1006.67,8.6782,9.3178,0,128,32.0,0,0,2026-07-12
2026-07-12,17:31:35,17.52639,45163,1010.0,8.7069,9.3486,0,126,32.0,0,0,2026-07-12
2026-07-12,17:31:45,17.52917,45173,1016.67,8.7644,9.4103,0,130,32.0,0,0,2026-07-12
2026-07-12,17:31:55,17.53194,45183,1016.67,8.7644,9.4103,0,130,32.0,0,0,2026-07-12
2026-07-12,17:32:05,17.53472,45193,1023.33,8.8218,9.472,0,130,32.0,0,0,2026-07-12
2026-07-12,17:32:15,17.5375,45203,1023.33,8.8218,9.472,0,130,32.0,0,0,2026-07-12
2026-07-12,17:32:25,17.54028,45213,1026.67,8.8506,9.5029,0,131,32.0,0,0,2026-07-12
2026-07-12,17:32:35,17.54306,45223,1030.0,8.8793,9.5337,0,134,32.0,0,0,2026-07-12
2026-07-12,17:32:45,17.54583,45233,1036.67,8.9368,9.5954,0,129,32.0,0,0,2026-07-12
2026-07-12,17:32:55,17.54861,45243,1046.67,9.023,9.688,0,131,32.0,0,0,2026-07-12
2026-07-12,17:33:05,17.55139,45253,1053.33,9.0805,9.7497,0,133,32.0,0,0,2026-07-12
2026-07-12,17:33:14,17.55389,45263,1063.33,9.1667,9.8423,0,126,32.0,0,0,2026-07-12
2026-07-12,17:33:24,17.55667,45273,1070.0,9.2241,9.9039,0,128,32.0,0,0,2026-07-12
2026-07-12,17:33:34,17.55944,45283,1076.67,9.2816,9.9657,0,129,32.0,0,0,2026-07-12
2026-07-12,17:33:44,17.56222,45293,1086.67,9.3678,10.0582,0,129,32.0,0,0,2026-07-12
2026-07-12,17:33:54,17.565,45303,1093.33,9.4253,10.1199,0,130,32.0,0,0,2026-07-12
2026-07-12,17:34:04,17.56778,45313,1100.0,9.4828,10.1817,0,130,32.0,0,0,2026-07-12
2026-07-12,17:34:14,17.57056,45323,1103.33,9.5115,10.2125,0,135,32.0,0,0,2026-07-12
2026-07-12,17:34:24,17.57333,45333,1110.0,9.569,10.2742,0,131,32.0,0,0,2026-07-12
2026-07-12,17:34:34,17.57611,45343,1110.0,9.569,10.2742,0,132,32.0,0,0,2026-07-12
2026-07-12,17:34:44,17.57889,45353,1113.33,9.5977,10.3051,0,127,32.0,0,0,2026-07-12
2026-07-12,17:34:54,17.58167,45363,1113.33,9.5977,10.3051,0,124,32.0,0,0,2026-07-12
2026-07-12,17:35:04,17.58444,45373,1113.33,9.5977,10.3051,0,125,32.0,0,0,2026-07-12
